Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
PPO,767,12,0,11,767000
PPO,768,8,0,7,768000
PPO,769,13,2,11.6,769000
PPO,770,6,0,5,770000
PPO,771,3,3,1.4,771000
PPO,772,15,0,14,772000
PPO,773,14,0,13,773000
PPO,774,14,2,12.6,774000
PPO,775,6,2,4.6,775000
PPO,776,6,2,4.6,776000
PPO,777,14,3,12.4,777000
PPO,778,10,0,9,778000
PPO,779,13,0,12,779000
PPO,780,3,2,1.6,780000
PPO,781,10,0,9,781000
PPO,782,14,0,13,782000
PPO,783,4,0,3,783000
PPO,784,3,0,2,784000
PPO,785,10,0,9,785000
PPO,786,12,0,11,786000
PPO,787,11,8,8.4,787000
PPO,788,7,0,6,788000
PPO,789,13,0,12,789000
PPO,790,13,0,12,790000
PPO,791,3,4,1.2,791000
PPO,792,8,1,6.8,792000
PPO,793,14,0,13,793000
PPO,794,13,0,12,794000
PPO,795,3,4,1.2,795000
PPO,796,3,0,2,796000
PPO,797,14,7,11.6,797000
PPO,798,4,2,2.6,798000
PPO,799,8,2,6.6,799000
PPO,800,3,0,2,800000
PPO,801,14,0,13,801000
PPO,802,15,0,14,802000
PPO,803,8,0,7,803000
PPO,804,7,0,6,804000
PPO,805,3,4,1.2,805000
PPO,806,8,0,7,806000
PPO,807,6,0,5,807000
PPO,808,10,2,8.6,808000
PPO,809,9,0,8,809000
PPO,810,11,6,8.8,810000
PPO,811,14,2,12.6,811000
PPO,812,10,3,8.4,812000
PPO,813,3,0,2,813000
PPO,814,15,0,14,814000
PPO,815,14,0,13,815000
PPO,816,3,2,1.6,816000
PPO,817,14,2,12.6,817000
PPO,818,14,0,13,818000
PPO,819,10,0,9,819000
PPO,820,3,0,2,820000
PPO,821,5,2,3.6,821000
PPO,822,3,0,2,822000
PPO,823,3,0,2,823000
PPO,824,13,0,12,824000
PPO,825,13,0,12,825000
PPO,826,13,4,11.2,826000
PPO,827,14,0,13,827000
PPO,828,3,2,1.6,828000
PPO,829,11,0,10,829000
PPO,830,14,4,12.2,830000
PPO,831,3,0,2,831000
PPO,832,3,0,2,832000
PPO,833,14,0,13,833000
PPO,834,3,0,2,834000
PPO,835,5,0,4,835000
PPO,836,4,2,2.6,836000
PPO,837,3,4,1.2,837000
PPO,838,13,0,12,838000
PPO,839,15,0,14,839000
PPO,840,6,0,5,840000
PPO,841,13,2,11.6,841000
PPO,842,12,0,11,842000
PPO,843,14,2,12.6,843000
PPO,844,12,0,11,844000
PPO,845,14,4,12.2,845000
PPO,846,11,2,9.6,846000
PPO,847,14,0,13,847000
PPO,848,14,4,12.2,848000
PPO,849,15,0,14,849000
PPO,850,5,6,2.8,850000
PPO,851,4,0,3,851000
PPO,852,3,4,1.2,852000
PPO,853,13,0,12,853000
PPO,854,14,4,12.2,854000
PPO,855,16,0,15,855000
PPO,856,13,0,12,856000
PPO,857,12,2,10.6,857000
PPO,858,3,2,1.6,858000
PPO,859,13,0,12,859000
PPO,860,7,0,6,860000
PPO,861,3,2,1.6,861000
PPO,862,3,2,1.6,862000
PPO,863,3,0,2,863000
PPO,864,14,0,13,864000
PPO,865,15,0,14,865000
PPO,866,15,0,14,866000
PPO,867,7,3,5.4,867000
PPO,868,14,0,13,868000
PPO,869,14,0,13,869000
PPO,870,3,4,1.2,870000
PPO,871,7,4,5.2,871000
PPO,872,15,0,14,872000
PPO,873,11,0,10,873000
PPO,874,15,2,13.6,874000
PPO,875,14,4,12.2,875000
PPO,876,14,0,13,876000
PPO,877,11,3,9.4,877000
