Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
PPO,609,1,3,-0.6,609000
PPO,610,1,5,-1,610000
PPO,611,1,2,-0.4,611000
PPO,612,1,3,-0.6,612000
PPO,613,1,1,-0.2,613000
PPO,614,1,4,-0.8,614000
PPO,615,1,2,-0.4,615000
PPO,616,1,2,-0.4,616000
PPO,617,1,2,-0.4,617000
PPO,618,1,2,-0.4,618000
PPO,619,1,4,-0.8,619000
PPO,620,1,3,-0.6,620000
PPO,621,1,5,-1,621000
PPO,622,1,4,-0.8,622000
PPO,623,1,2,-0.4,623000
PPO,624,1,2,-0.4,624000
PPO,625,1,2,-0.4,625000
PPO,626,1,3,-0.6,626000
PPO,627,1,4,-0.8,627000
PPO,628,1,1,-0.2,628000
PPO,629,1,3,-0.6,629000
PPO,630,1,2,-0.4,630000
PPO,631,1,3,-0.6,631000
PPO,632,1,6,-1.2,632000
PPO,633,1,2,-0.4,633000
PPO,634,1,3,-0.6,634000
PPO,635,1,1,-0.2,635000
PPO,636,1,4,-0.8,636000
PPO,637,1,2,-0.4,637000
PPO,638,1,4,-0.8,638000
PPO,639,1,3,-0.6,639000
PPO,640,1,2,-0.4,640000
PPO,641,1,2,-0.4,641000
PPO,642,1,1,-0.2,642000
PPO,643,1,3,-0.6,643000
PPO,644,1,2,-0.4,644000
PPO,645,1,7,-1.4,645000
PPO,646,1,1,-0.2,646000
PPO,647,1,1,-0.2,647000
PPO,648,1,3,-0.6,648000
PPO,649,1,4,-0.8,649000
PPO,650,1,2,-0.4,650000
PPO,651,1,1,-0.2,651000
PPO,652,1,2,-0.4,652000
PPO,653,1,2,-0.4,653000
PPO,654,1,2,-0.4,654000
PPO,655,1,3,-0.6,655000
PPO,656,1,4,-0.8,656000
PPO,657,1,0,0,657000
PPO,658,1,4,-0.8,658000
PPO,659,1,3,-0.6,659000
PPO,660,1,3,-0.6,660000
PPO,661,1,1,-0.2,661000
PPO,662,1,4,-0.8,662000
PPO,663,1,2,-0.4,663000
PPO,664,1,3,-0.6,664000
PPO,665,1,2,-0.4,665000
PPO,666,1,3,-0.6,666000
PPO,667,1,1,-0.2,667000
PPO,668,1,4,-0.8,668000
PPO,669,1,1,-0.2,669000
PPO,670,1,4,-0.8,670000
PPO,671,1,1,-0.2,671000
PPO,672,1,3,-0.6,672000
PPO,673,1,3,-0.6,673000
PPO,674,1,1,-0.2,674000
PPO,675,1,4,-0.8,675000
PPO,676,1,1,-0.2,676000
PPO,677,1,1,-0.2,677000
PPO,678,1,3,-0.6,678000
PPO,679,1,2,-0.4,679000
PPO,680,1,1,-0.2,680000
PPO,681,1,3,-0.6,681000
PPO,682,1,3,-0.6,682000
PPO,683,1,4,-0.8,683000
PPO,684,1,4,-0.8,684000
PPO,685,1,1,-0.2,685000
PPO,686,1,4,-0.8,686000
PPO,687,1,2,-0.4,687000
PPO,688,1,1,-0.2,688000
PPO,689,1,4,-0.8,689000
PPO,690,1,2,-0.4,690000
PPO,691,1,1,-0.2,691000
PPO,692,1,3,-0.6,692000
PPO,693,1,2,-0.4,693000
PPO,694,1,3,-0.6,694000
PPO,695,1,3,-0.6,695000
PPO,696,1,4,-0.8,696000
PPO,697,1,5,-1,697000
PPO,698,1,3,-0.6,698000
PPO,699,1,4,-0.8,699000
PPO,700,1,4,-0.8,700000
PPO,701,1,3,-0.6,701000
PPO,702,1,2,-0.4,702000
PPO,703,1,3,-0.6,703000
PPO,704,1,2,-0.4,704000
PPO,705,1,2,-0.4,705000
PPO,706,1,2,-0.4,706000
PPO,707,1,3,-0.6,707000
PPO,708,1,1,-0.2,708000
PPO,709,1,1,-0.2,709000
PPO,710,1,5,-1,710000
PPO,711,1,3,-0.6,711000
PPO,712,1,6,-1.2,712000
PPO,713,1,2,-0.4,713000
PPO,714,1,2,-0.4,714000
PPO,715,1,2,-0.4,715000
PPO,716,1,1,-0.2,716000
PPO,717,1,4,-0.8,717000
PPO,718,1,3,-0.6,718000
PPO,719,1,3,-0.6,719000
PPO,720,1,8,-1.6,720000
PPO,721,1,2,-0.4,721000
PPO,722,1,5,-1,722000
PPO,723,1,1,-0.2,723000
PPO,724,1,1,-0.2,724000
PPO,725,1,3,-0.6,725000
PPO,726,1,2,-0.4,726000
PPO,727,1,0,0,727000
PPO,728,1,2,-0.4,728000
PPO,729,1,3,-0.6,729000
PPO,730,1,1,-0.2,730000
PPO,731,1,3,-0.6,731000
PPO,732,1,2,-0.4,732000
PPO,733,1,2,-0.4,733000
PPO,734,1,1,-0.2,734000
PPO,735,1,5,-1,735000
PPO,736,1,3,-0.6,736000
PPO,737,1,0,0,737000
PPO,738,1,5,-1,738000
PPO,739,1,1,-0.2,739000
PPO,740,1,3,-0.6,740000
PPO,741,1,3,-0.6,741000
PPO,742,1,1,-0.2,742000
PPO,743,1,2,-0.4,743000
PPO,744,1,4,-0.8,744000
PPO,745,1,1,-0.2,745000
PPO,746,1,2,-0.4,746000
PPO,747,1,2,-0.4,747000
PPO,748,1,1,-0.2,748000
PPO,749,1,2,-0.4,749000
PPO,750,1,5,-1,750000
PPO,751,1,1,-0.2,751000
PPO,752,1,4,-0.8,752000
PPO,753,1,2,-0.4,753000
PPO,754,1,1,-0.2,754000
PPO,755,1,2,-0.4,755000
PPO,756,1,1,-0.2,756000
PPO,757,1,1,-0.2,757000
PPO,758,1,1,-0.2,758000
PPO,759,1,1,-0.2,759000
PPO,760,1,4,-0.8,760000
PPO,761,1,4,-0.8,761000
PPO,762,1,4,-0.8,762000
PPO,763,1,2,-0.4,763000
PPO,764,1,3,-0.6,764000
PPO,765,1,4,-0.8,765000
PPO,766,1,4,-0.8,766000
PPO,767,1,1,-0.2,767000
PPO,768,1,2,-0.4,768000
PPO,769,1,2,-0.4,769000
PPO,770,1,0,0,770000
PPO,771,1,1,-0.2,771000
PPO,772,1,4,-0.8,772000
PPO,773,1,2,-0.4,773000
PPO,774,1,3,-0.6,774000
PPO,775,1,3,-0.6,775000
PPO,776,1,5,-1,776000
PPO,777,1,2,-0.4,777000
PPO,778,1,2,-0.4,778000
PPO,779,1,5,-1,779000
PPO,780,1,2,-0.4,780000
